CTT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;C Custo;Classe;Cond Normal;Desc Moeda 1;CC Bloq;Dt Ini Exist;Dt Fim Exist;CC Lucr/Perd;CC Ponte LP;Conf. Livros;CC Superior;Cod Red. CC.;Tipo Lotação;Cnt Reg Niv1;Regra Nivel2;Tp eSocial;Regra Nivel3;Nome Tomador;Item Obrigat;Cl.Vlr Obrig;Aceita Item;Aceita Cl.Vl;C.C.Var.Mon.;CC.Red. Var.;C. Sinco;Operacao;T.Insc.Tomad;CNPJ/CEI Tom;Insc eSocial;End.Tomador;Bair.Tomador;Cep Tomador;Estado;Cod.Munic.;Mun.Tomador;Cód. FPAS;Terc FPAS;% Empresa;% Terceiros;% Acid.Trab.;Fat.Acd.Prev;% RAT;Ocorrencia;Vlr.Fatura;Vlr.Retido;Rec.Fatur.;Ind.Cont.Pat;Cód CNAE;T.InsContrat;N.InsContrat;T.InsProprie;N.InsProprie;Int. Reserve;Sinc Reserve;Ativ.01 Ob.;Ativ.02 Ob.;Ativ.03 Ob.;Ativ.04 Ob.;Outr.At.Ob?;Ativ.01 Ac.;Ativ.02 Ac.;Ativ.03 Ac.;Ativ.04 Ac.;Ac.Outra At?;Grp.Aprov CP;CC Anterior
01;13305;Analitico;Receita;SOMOS FUTEBOL SEMINAR;Bloqueado;01/01/1980;  /  /    ;13305;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13306;Analitico;Receita;VAR REFEREES TRAINING;Bloqueado;01/01/1980;  /  /    ;13306;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13307;Analitico;Receita;MAN NATIONAL TEAM UNDER 16;Bloqueado;01/01/1980;  /  /    ;13307;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13308;Analitico;Receita;MAN NATIONAL TEAM UNDER 15;Bloqueado;01/01/1980;  /  /    ;13308;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13309;Analitico;Receita;SEMINARIO DE CATEGORIA DE BASE;Bloqueado;01/01/1980;  /  /    ;13309;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13310;Analitico;Receita;PORTAL DE TRANSPARENCIA E GOVERNANCA;Bloqueado;01/01/1980;  /  /    ;13310;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13311;Analitico;Receita;LIGA SULAMERICANA DE BEACH SOCCER;Bloqueado;01/01/1980;  /  /    ;13311;;;133;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13312;Analitico;Receita;PROJETO POLAR TEAM PRO;Bloqueado;01/01/1980;  /  /    ;13312;;;133;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13313;Analitico;Receita;PROJETO DESENVOLVIMENTO DE CUBA;Bloqueado;01/01/1980;  /  /    ;13313;;;133;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;134;Sintetico;Receita;LEGADO;Bloqueado;01/01/1980;  /  /    ;134;;;1;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13401;Analitico;Receita;ASSES NO MONITORAMENTO E CONFORMIDADE;Bloqueado;01/01/1980;  /  /    ;13401;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;13402;Analitico;Receita;TECHNICAL SUPPORT ON CONSTRUCTION;Bloqueado;01/01/1980;  /  /    ;13402;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;13403;Analitico;Receita;MALA MEDICA;Bloqueado;01/01/1980;  /  /    ;13403;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;13404;Analitico;Receita;GOL DO BRASIL;Bloqueado;01/01/1980;  /  /    ;13404;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13405;Analitico;Receita;SIMPOSIO MEDICO;Bloqueado;01/01/1980;  /  /    ;13405;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13406;Analitico;Receita;TAX;Bloqueado;01/01/1980;  /  /    ;13406;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;13407;Analitico;Receita;GERENCIAMENTO;Bloqueado;01/01/1980;  /  /    ;13407;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;13408;Analitico;Receita;LANCAMENTO GOL DO BRASIL;Bloqueado;01/01/1980;  /  /    ;13408;;;134;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;135;Sintetico;Despesa;BEACH SOCCER;Bloqueado;01/01/1980;  /  /    ;135;;;1;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;13501;Analitico;Despesa;PREPARACAO MUNDIAL - BEACH SOCCER;Bloqueado;01/01/1980;  /  /    ;13501;;;135;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21;Sintetico;Despesa;CBF;Bloqueado;01/01/1980;  /  /    ;21;;;;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;2101;Sintetico;Despesa;ASSEMBLEIA GERAL;Bloqueado;01/01/1980;  /  /    ;2101;;;21;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210101;Analitico;Despesa;ASSEMBLEIA GERAL;Bloqueado;01/01/1980;  /  /    ;210101;;;2101;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;2102;Sintetico;Despesa;FILIADAS;Bloqueado;01/01/1980;  /  /    ;2102;;;21;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210201;Analitico;Receita;ACRE;Bloqueado;01/01/1980;  /  /    ;210201;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210202;Analitico;Receita;ALAGOAS;Bloqueado;01/01/1980;  /  /    ;210202;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210203;Analitico;Receita;AMAPA;Bloqueado;01/01/1980;  /  /    ;210203;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210204;Analitico;Receita;AMAZONAS;Bloqueado;01/01/1980;  /  /    ;210204;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210205;Analitico;Receita;BAHIA;Bloqueado;01/01/1980;  /  /    ;210205;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210206;Analitico;Receita;CEARA;Bloqueado;01/01/1980;  /  /    ;210206;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210207;Analitico;Receita;DISTRITO FEDERAL;Bloqueado;01/01/1980;  /  /    ;210207;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210208;Analitico;Receita;ESPIRITO SANTO;Bloqueado;01/01/1980;  /  /    ;210208;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210209;Analitico;Receita;GOIAS;Bloqueado;01/01/1980;  /  /    ;210209;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041201
01;210210;Analitico;Receita;MARANHAO;Bloqueado;01/01/1980;  /  /    ;210210;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041202
01;210211;Analitico;Receita;MATO GROSSO;Bloqueado;01/01/1980;  /  /    ;210211;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041203
01;210212;Analitico;Receita;MATO GROSSO DO SUL;Bloqueado;01/01/1980;  /  /    ;210212;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041204
01;210213;Analitico;Receita;MINAS GERAIS;Bloqueado;01/01/1980;  /  /    ;210213;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041205
01;210214;Analitico;Receita;PARA;Bloqueado;01/01/1980;  /  /    ;210214;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041206
01;210215;Analitico;Receita;PARAIBA;Bloqueado;01/01/1980;  /  /    ;210215;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041301
01;210216;Analitico;Receita;PARANA;Bloqueado;01/01/1980;  /  /    ;210216;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041305
01;210217;Analitico;Receita;PERNAMBUCO;Bloqueado;01/01/1980;  /  /    ;210217;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041302
01;210218;Analitico;Receita;PIAUI;Bloqueado;01/01/1980;  /  /    ;210218;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210219;Analitico;Receita;RIO DE JANEIRO;Bloqueado;01/01/1980;  /  /    ;210219;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041307
01;210220;Analitico;Receita;RIO GRANDE DO NORTE;Bloqueado;01/01/1980;  /  /    ;210220;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041303
01;210221;Analitico;Receita;RIO GRANDE DO SUL;Bloqueado;01/01/1980;  /  /    ;210221;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041304
01;210222;Analitico;Receita;RONDONIA;Bloqueado;01/01/1980;  /  /    ;210222;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041306
01;210223;Analitico;Receita;RORAIMA;Bloqueado;01/01/1980;  /  /    ;210223;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210224;Analitico;Receita;SANTA CATARINA;Bloqueado;01/01/1980;  /  /    ;210224;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041201
01;210225;Analitico;Receita;SAO PAULO;Bloqueado;01/01/1980;  /  /    ;210225;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041202
01;210226;Analitico;Receita;SERGIPE;Bloqueado;01/01/1980;  /  /    ;210226;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041203
01;210227;Analitico;Receita;TOCANTINS;Bloqueado;01/01/1980;  /  /    ;210227;;;2102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041408
01;210228;Analitico;Receita;CLUBES;Bloqueado;01/01/1980;  /  /    ;210228;;;2102;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041407
01;2103;Sintetico;Receita;ORGAOS AUXILIARES E DE COOPERACAO;Bloqueado;01/01/1980;  /  /    ;2103;;;21;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210301;Analitico;Receita;COMISSAO DE ARBITRAGEM - CA;Bloqueado;01/01/1980;  /  /    ;210301;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041403
01;21030101;Analitico;Receita;ARBITRAGEM VAR;Bloqueado;01/01/1980;  /  /    ;21030101;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21030102;Analitico;Receita;ESCOLA NACIONAL DE ARBITRAGEM DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21030102;;;210301;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210302;Analitico;Receita;COMISSAO NACIONAL DE CONTROLE DE DOPAGEM;Bloqueado;01/01/1980;  /  /    ;210302;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041404
01;21030201;Analitico;Receita;ESTUDO LONGITUDINAL;Bloqueado;01/01/1980;  /  /    ;21030201;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210303;Analitico;Receita;COMITE DE RESOLUCAO DE LITIGIOS;Bloqueado;01/01/1980;  /  /    ;210303;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21041405
01;210304;Analitico;Despesa;CONSELHO CONSULTIVO;Bloqueado;01/01/1980;  /  /    ;210304;;;2103;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21041406
01;210305;Analitico;Receita;CONSELHO TECNICO;Bloqueado;01/01/1980;  /  /    ;210305;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210306;Analitico;Receita;OUVIDORIA DO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;210306;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210307;Analitico;Receita;COMISSAO NACIONAL DE MEDICOS DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;210307;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210308;Analitico;Despesa;CONSELHO FISCAL;Bloqueado;01/01/1980;  /  /    ;210308;;;2103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210309;Analitico;Despesa;COMISSAO DE ETICA;Bloqueado;01/01/1980;  /  /    ;210309;;;2103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210310;Analitico;Despesa;VICE-PRESIDENCIAS REGIONAIS;Bloqueado;01/01/1980;  /  /    ;210310;;;2103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210311;Analitico;Receita;COMITE DE REFORMAS;Bloqueado;01/01/1980;  /  /    ;210311;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210312;Analitico;Receita;SUPERIOR TRIBUNAL DE JUSTICA DESPORTIVA;Bloqueado;01/01/1980;  /  /    ;210312;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210313;Analitico;Receita;CAMARA NACIONAL DE RESOLUCAO DE DISPUTAS;Bloqueado;01/01/1980;  /  /    ;210313;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210314;Analitico;Receita;CONSELHO DE CRAQUES;Bloqueado;01/01/1980;  /  /    ;210314;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210315;Analitico;Receita;COMISSAO DE APOIO AS COMPETICOES;Bloqueado;01/01/1980;  /  /    ;210315;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;210316;Analitico;Receita;COMISSAO DE LICENCA;Bloqueado;01/01/1980;  /  /    ;210316;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210317;Analitico;Receita;DIR RELACOES INSTITUCIONAIS;Bloqueado;01/01/1980;  /  /    ;210317;;;2103;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210318;Analitico;Receita;PRESIDENCIA FEDERACOES;Bloqueado;01/01/1980;  /  /    ;210318;;;2103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;2104;Sintetico;Despesa;DIRETORIAS E DEPARTAMENTOS;Bloqueado;01/01/1980;  /  /    ;2104;;;21;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210401;Analitico;Despesa;PRESIDENCIA;Bloqueado;01/01/1980;  /  /    ;210401;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040101;Analitico;Receita;FESTA DO CAMPEONATO;Bloqueado;01/01/1980;  /  /    ;21040101;;;2104;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210402;Analitico;Despesa;GABINETE;Bloqueado;01/01/1980;  /  /    ;210402;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040201;Analitico;Despesa;RESTAURANTE;Bloqueado;01/01/1980;  /  /    ;21040201;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040202;Analitico;Despesa;EVENTOS;Bloqueado;01/01/1980;  /  /    ;21040202;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040203;Analitico;Despesa;CERIMONIAL;Bloqueado;01/01/1980;  /  /    ;21040203;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040204;Analitico;Despesa;ALMOXARIFADO;Bloqueado;01/01/1980;  /  /    ;21040204;;;2104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21040205;Analitico;Despesa;HELICOPTERO;Bloqueado;01/01/1980;  /  /    ;21040205;;;210402;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
